Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 90 deg. 
Nominal power of the PV system (c-Si) (kWp):	106.8
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230119:0510,0.0,0.0,0.0,-2.95,1.72,0.0
20230119:0610,0.0,0.0,0.0,-2.58,1.72,0.0
20230119:0710,0.0,0.0,0.0,-2.41,1.93,0.0
20230119:0810,3709.16,53.4,8.25,-2.03,2.41,0.0
20230119:0910,8398.75,103.18,14.29,-1.57,3.31,0.0
20230119:1010,11792.86,141.38,18.39,-0.9,3.24,0.0
20230119:1110,17498.11,202.88,20.16,-0.28,3.17,0.0
20230119:1210,7508.04,94.6,19.4,0.17,3.24,0.0
20230119:1310,2306.88,37.84,16.21,0.33,3.03,0.0
20230119:1410,3714.5,53.92,10.9,0.27,2.55,0.0
20230119:1510,17855.89,203.28,3.91,-0.03,2.21,0.0
20230119:1610,0.0,0.0,0.0,-0.68,2.0,0.0
20230119:1710,0.0,0.0,0.0,-1.03,1.86,0.0
20230119:1810,0.0,0.0,0.0,-1.43,1.72,0.0
20230119:1910,0.0,0.0,0.0,-1.45,1.45,0.0
20230119:2010,0.0,0.0,0.0,-1.56,1.38,0.0
20230119:2110,0.0,0.0,0.0,-1.58,1.24,0.0
20230119:2210,0.0,0.0,0.0,-1.43,1.1,0.0
20230119:2310,0.0,0.0,0.0,-1.52,1.03,0.0
20230120:0010,0.0,0.0,0.0,-1.58,0.83,0.0
20230120:0110,0.0,0.0,0.0,-1.39,1.03,0.0
20230120:0210,0.0,0.0,0.0,-1.37,1.17,0.0
20230120:0310,0.0,0.0,0.0,-1.4,1.31,0.0
20230120:0410,0.0,0.0,0.0,-1.44,1.38,0.0
20230120:0510,0.0,0.0,0.0,-1.47,1.24,0.0
20230120:0610,0.0,0.0,0.0,-1.52,1.17,0.0
20230120:0710,0.0,0.0,0.0,-1.42,0.9,0.0
20230120:0810,3773.24,54.3,8.4,-1.27,1.31,0.0
20230120:0910,8008.93,99.56,14.47,-0.94,1.93,0.0
20230120:1010,8529.05,105.32,18.58,-0.34,2.28,0.0
20230120:1110,13148.15,154.32,20.37,0.13,2.28,0.0
20230120:1210,11972.28,141.62,19.62,0.58,2.28,0.0
20230120:1310,6490.24,84.19,16.44,0.92,2.41,0.0
20230120:1410,16383.12,187.02,11.12,0.84,2.28,0.0
20230120:1510,6113.23,80.61,4.13,0.52,2.14,0.0
20230120:1610,0.0,0.0,0.0,-0.09,2.0,0.0
20230120:1710,0.0,0.0,0.0,-0.46,2.0,0.0
20230120:1810,0.0,0.0,0.0,-0.65,2.07,0.0
20230120:1910,0.0,0.0,0.0,-1.96,1.93,0.0
20230120:2010,0.0,0.0,0.0,-2.35,2.0,0.0
20230120:2110,0.0,0.0,0.0,-2.57,2.07,0.0
20230120:2210,0.0,0.0,0.0,-2.72,2.07,0.0
20230120:2310,0.0,0.0,0.0,-2.83,2.07,0.0
20230121:0010,0.0,0.0,0.0,-2.79,2.14,0.0
20230121:0110,0.0,0.0,0.0,-2.78,2.14,0.0
20230121:0210,0.0,0.0,0.0,-2.62,2.14,0.0
20230121:0310,0.0,0.0,0.0,-2.49,2.28,0.0
20230121:0410,0.0,0.0,0.0,-2.33,2.48,0.0
20230121:0510,0.0,0.0,0.0,-2.27,2.69,0.0
20230121:0610,0.0,0.0,0.0,-2.29,2.97,0.0
20230121:0710,0.0,0.0,0.0,-2.28,3.1,0.0
20230121:0810,3227.5,47.97,8.56,-2.31,3.1,0.0
20230121:0910,8688.18,105.89,14.65,-2.19,3.45,0.0
20230121:1010,13150.28,159.4,18.78,-1.91,3.93,0.0
20230121:1110,20659.39,239.33,20.58,-1.22,4.55,0.0
20230121:1210,28238.99,312.19,19.85,-0.85,4.41,0.0
20230121:1310,13202.62,152.85,16.67,-0.67,4.48,0.0
20230121:1410,6959.09,88.44,11.35,-0.83,4.07,0.0
20230121:1510,5411.56,72.44,4.35,-1.03,3.31,0.0
20230121:1610,0.0,0.0,0.0,-1.36,3.1,0.0
20230121:1710,0.0,0.0,0.0,-1.51,2.83,0.0
20230121:1810,0.0,0.0,0.0,-1.47,2.69,0.0
20230121:1910,0.0,0.0,0.0,-1.6,2.62,0.0
20230121:2010,0.0,0.0,0.0,-1.62,2.48,0.0
20230121:2110,0.0,0.0,0.0,-1.58,2.28,0.0
20230121:2210,0.0,0.0,0.0,-1.51,2.14,0.0
20230121:2310,0.0,0.0,0.0,-1.43,1.86,0.0
20230122:0010,0.0,0.0,0.0,-1.53,1.59,0.0
20230122:0110,0.0,0.0,0.0,-1.89,1.45,0.0
20230122:0210,0.0,0.0,0.0,-1.93,1.52,0.0
20230122:0310,0.0,0.0,0.0,-1.94,1.38,0.0
20230122:0410,0.0,0.0,0.0,-2.21,1.24,0.0
20230122:0510,0.0,0.0,0.0,-2.33,1.17,0.0
20230122:0610,0.0,0.0,0.0,-2.36,1.17,0.0
20230122:0710,0.0,0.0,0.0,-1.95,1.17,0.0
20230122:0810,3775.38,54.3,8.72,-1.41,1.31,0.0
20230122:0910,4344.62,60.64,14.83,-0.95,1.59,0.0
20230122:1010,8068.74,100.61,18.99,-0.36,1.66,0.0
20230122:1110,3044.87,46.35,20.81,-0.07,1.31,0.0
20230122:1210,3881.11,55.81,20.08,0.24,1.38,0.0
20230122:1310,13408.74,156.37,16.9,0.41,1.66,0.0
20230122:1410,2872.92,44.46,11.58,0.47,1.72,0.0
20230122:1510,16545.46,189.73,4.57,0.06,1.03,0.0
20230122:1610,0.0,0.0,0.0,-0.58,1.1,0.0
20230122:1710,0.0,0.0,0.0,-0.86,1.1,0.0
20230122:1810,0.0,0.0,0.0,-1.24,1.1,0.0
20230122:1910,0.0,0.0,0.0,-1.42,1.31,0.0
20230122:2010,0.0,0.0,0.0,-1.54,1.38,0.0
20230122:2110,0.0,0.0,0.0,-1.78,1.52,0.0
20230122:2210,0.0,0.0,0.0,-2.14,1.45,0.0
20230122:2310,0.0,0.0,0.0,-2.15,1.52,0.0
20230123:0010,0.0,0.0,0.0,-2.61,1.86,0.0
20230123:0110,0.0,0.0,0.0,-2.9,1.86,0.0
20230123:0210,0.0,0.0,0.0,-2.76,1.93,0.0
20230123:0310,0.0,0.0,0.0,-2.77,2.07,0.0
20230123:0410,0.0,0.0,0.0,-2.53,2.34,0.0
20230123:0510,0.0,0.0,0.0,-2.26,2.48,0.0
20230123:0610,0.0,0.0,0.0,-1.94,2.62,0.0
20230123:0710,0.0,0.0,0.0,-1.86,2.55,0.0
20230123:0810,4194.04,58.83,8.89,-1.39,3.31,0.0
20230123:0910,8008.93,99.56,15.02,-0.55,3.24,0.0
20230123:1010,12814.93,168.11,19.2,0.3,3.31,0.0
20230123:1110,13237.86,155.37,21.04,1.14,3.52,0.0
20230123:1210,18813.89,213.62,20.32,1.55,3.72,0.0
20230123:1310,31159.97,341.33,17.14,1.64,3.66,0.0
20230123:1410,3694.21,53.92,11.82,1.54,3.59,0.0
20230123:1510,5909.24,78.32,4.8,1.25,3.52,0.0
20230123:1610,0.0,0.0,0.0,0.69,3.45,0.0
20230123:1710,0.0,0.0,0.0,0.64,3.59,0.0
20230123:1810,0.0,0.0,0.0,0.46,3.59,0.0
20230123:1910,0.0,0.0,0.0,0.32,3.86,0.0
20230123:2010,0.0,0.0,0.0,0.34,3.93,0.0
20230123:2110,0.0,0.0,0.0,0.37,4.0,0.0
20230123:2210,0.0,0.0,0.0,0.22,3.86,0.0
20230123:2310,0.0,0.0,0.0,0.04,3.52,0.0
20230124:0010,0.0,0.0,0.0,0.1,3.17,0.0
20230124:0110,0.0,0.0,0.0,0.06,2.97,0.0
20230124:0210,0.0,0.0,0.0,0.06,3.03,0.0
20230124:0310,0.0,0.0,0.0,0.11,3.17,0.0
20230124:0410,0.0,0.0,0.0,0.0,3.24,0.0
20230124:0510,0.0,0.0,0.0,-0.15,3.17,0.0
20230124:0610,0.0,0.0,0.0,-0.08,3.17,0.0
20230124:0710,0.0,0.0,0.0,-0.06,2.69,0.0
20230124:0810,3670.72,53.4,9.07,0.1,2.48,0.0
20230124:0910,5564.28,74.22,15.22,0.73,2.9,0.0
20230124:1010,6838.4,87.98,19.42,1.31,2.9,0.0
20230124:1110,5495.93,73.79,21.27,1.84,2.9,0.0
20230124:1210,5044.16,69.06,20.57,2.44,2.97,0.0
20230124:1310,4608.42,64.33,17.39,2.63,3.03,0.0
20230124:1410,4097.92,58.65,12.06,2.52,3.03,0.0
20230124:1510,2181.92,36.67,5.04,2.15,2.76,0.0
20230124:1610,0.0,0.0,0.0,1.55,2.62,0.0
20230124:1710,0.0,0.0,0.0,1.03,2.76,0.0
20230124:1810,0.0,0.0,0.0,0.69,2.76,0.0
20230124:1910,0.0,0.0,0.0,0.22,2.28,0.0
20230124:2010,0.0,0.0,0.0,0.08,2.21,0.0
20230124:2110,0.0,0.0,0.0,-0.04,2.14,0.0
20230124:2210,0.0,0.0,0.0,0.02,2.0,0.0
20230124:2310,0.0,0.0,0.0,-0.18,1.86,0.0
20230125:0010,0.0,0.0,0.0,-0.27,1.86,0.0
20230125:0110,0.0,0.0,0.0,-0.32,1.86,0.0
20230125:0210,0.0,0.0,0.0,-0.42,1.86,0.0
20230125:0310,0.0,0.0,0.0,-0.47,1.86,0.0
20230125:0410,0.0,0.0,0.0,-0.45,1.93,0.0
20230125:0510,0.0,0.0,0.0,-0.49,1.93,0.0
20230125:0610,0.0,0.0,0.0,-0.57,2.0,0.0
20230125:0710,0.0,0.91,1.59,-1.01,1.31,0.0
20230125:0810,2798.16,43.44,9.25,-0.56,1.72,0.0
20230125:0910,3667.51,53.4,15.42,0.11,1.59,0.0
20230125:1010,3534.01,52.03,19.65,0.77,1.52,0.0
20230125:1110,3767.9,54.87,21.51,1.73,1.31,0.0
20230125:1210,3843.73,55.81,20.82,2.17,1.1,0.0
20230125:1310,3751.88,54.87,17.64,2.51,0.97,0.0
20230125:1410,2597.38,41.62,12.31,2.54,1.03,0.0
20230125:1510,2310.08,38.2,5.27,2.14,1.1,0.0
20230125:1610,0.0,0.0,0.0,1.12,1.45,0.0
20230125:1710,0.0,0.0,0.0,0.25,1.38,0.0
20230125:1810,0.0,0.0,0.0,-0.16,1.17,0.0
20230125:1910,0.0,0.0,0.0,-1.36,1.1,0.0
20230125:2010,0.0,0.0,0.0,-1.83,1.03,0.0
20230125:2110,0.0,0.0,0.0,-1.87,0.83,0.0
20230125:2210,0.0,0.0,0.0,-1.76,0.76,0.0
20230125:2310,0.0,0.0,0.0,-1.57,0.83,0.0
20230126:0010,0.0,0.0,0.0,-1.49,0.83,0.0
20230126:0110,0.0,0.0,0.0,-1.72,0.83,0.0
20230126:0210,0.0,0.0,0.0,-1.94,0.83,0.0
20230126:0310,0.0,0.0,0.0,-2.11,0.83,0.0
20230126:0410,0.0,0.0,0.0,-2.11,0.76,0.0
20230126:0510,0.0,0.0,0.0,-1.94,0.76,0.0
20230126:0610,0.0,0.0,0.0,-1.72,0.83,0.0
20230126:0710,0.0,0.91,1.76,-1.7,0.9,0.0
20230126:0810,2263.09,37.11,9.44,-1.48,1.17,0.0
20230126:0910,8694.59,106.8,15.64,-0.98,1.17,0.0
20230126:1010,5289.8,70.95,19.88,-0.71,1.38,0.0
20230126:1110,4495.21,62.43,21.76,-0.32,1.52,0.0
20230126:1210,3802.08,54.87,21.07,-0.02,1.45,0.0
20230126:1310,3713.44,53.92,17.89,0.11,1.31,0.0
20230126:1410,1833.76,32.16,12.56,0.05,1.03,0.0
20230126:1510,1831.62,32.13,5.51,-0.13,0.97,0.0
20230126:1610,0.0,0.0,0.0,-0.56,1.24,0.0
20230126:1710,0.0,0.0,0.0,-0.87,1.45,0.0
20230126:1810,0.0,0.0,0.0,-1.11,1.52,0.0
20230126:1910,0.0,0.0,0.0,-1.48,1.38,0.0
20230126:2010,0.0,0.0,0.0,-1.62,1.59,0.0
20230126:2110,0.0,0.0,0.0,-1.74,1.59,0.0
20230126:2210,0.0,0.0,0.0,-1.79,1.31,0.0
20230126:2310,0.0,0.0,0.0,-1.92,1.1,0.0
20230127:0010,0.0,0.0,0.0,-1.95,1.17,0.0
20230127:0110,0.0,0.0,0.0,-2.08,1.24,0.0
20230127:0210,0.0,0.0,0.0,-2.15,1.24,0.0
20230127:0310,0.0,0.0,0.0,-2.14,1.31,0.0
20230127:0410,0.0,0.0,0.0,-2.26,1.38,0.0
20230127:0510,0.0,0.0,0.0,-2.26,1.45,0.0
20230127:0610,0.0,0.0,0.0,-2.47,1.45,0.0
20230127:0710,0.0,4.53,1.94,-2.24,1.52,0.0
20230127:0810,4363.85,60.64,9.64,-1.85,1.72,0.0
20230127:0910,7238.9,91.41,15.85,-1.15,2.07,0.0
20230127:1010,8812.07,108.19,20.11,-0.58,2.0,0.0
20230127:1110,3296.92,49.19,22.01,-0.06,2.0,0.0
20230127:1210,7859.41,98.38,21.33,0.1,2.0,0.0
20230127:1310,12132.48,142.63,18.15,-0.06,2.0,0.0
20230127:1410,2963.7,45.41,12.81,-0.07,2.14,0.0
20230127:1510,1231.4,24.6,5.76,-0.25,2.07,0.0
20230127:1610,0.0,0.0,0.0,-0.8,1.72,0.0
20230127:1710,0.0,0.0,0.0,-0.91,1.79,0.0
20230127:1810,0.0,0.0,0.0,-0.98,1.86,0.0
20230127:1910,0.0,0.0,0.0,-1.44,1.93,0.0
20230127:2010,0.0,0.0,0.0,-1.45,1.93,0.0
20230127:2110,0.0,0.0,0.0,-1.5,1.79,0.0
20230127:2210,0.0,0.0,0.0,-1.46,1.66,0.0
20230127:2310,0.0,0.0,0.0,-1.37,1.52,0.0
20230128:0010,0.0,0.0,0.0,-1.45,1.59,0.0
20230128:0110,0.0,0.0,0.0,-1.46,1.59,0.0
20230128:0210,0.0,0.0,0.0,-1.52,1.59,0.0
20230128:0310,0.0,0.0,0.0,-1.71,1.66,0.0
20230128:0410,0.0,0.0,0.0,-1.73,1.66,0.0
20230128:0510,0.0,0.0,0.0,-1.81,1.59,0.0
20230128:0610,0.0,0.0,0.0,-1.87,1.52,0.0
20230128:0710,0.0,1.81,2.12,-1.45,1.79,0.0
20230128:0810,4100.05,57.92,9.84,-1.01,2.28,0.0
20230128:0910,8521.57,104.99,16.08,-0.62,2.14,0.0
20230128:1010,6432.56,83.25,20.36,-0.19,2.0,0.0
20230128:1110,5980.8,78.52,22.27,0.0,1.86,0.0
20230128:1210,9115.38,111.63,21.6,0.37,1.86,0.0
20230128:1310,11569.64,137.03,18.42,0.34,2.0,0.0
20230128:1410,4660.75,64.33,13.06,0.15,2.0,0.0
20230128:1510,4454.63,62.04,6.0,-0.07,1.93,0.0
20230128:1610,0.0,0.0,0.0,-0.58,1.86,0.0
20230128:1710,0.0,0.0,0.0,-1.03,1.86,0.0
20230128:1810,0.0,0.0,0.0,-1.77,1.45,0.0
20230128:1910,0.0,0.0,0.0,-2.16,1.31,0.0
20230128:2010,0.0,0.0,0.0,-2.07,1.24,0.0
20230128:2110,0.0,0.0,0.0,-2.39,1.24,0.0
20230128:2210,0.0,0.0,0.0,-2.63,1.38,0.0
20230128:2310,0.0,0.0,0.0,-2.63,1.17,0.0
20230129:0010,0.0,0.0,0.0,-2.57,0.97,0.0
20230129:0110,0.0,0.0,0.0,-3.05,0.76,0.0
20230129:0210,0.0,0.0,0.0,-3.34,0.83,0.0
20230129:0310,0.0,0.0,0.0,-3.63,0.97,0.0
20230129:0410,0.0,0.0,0.0,-3.48,0.76,0.0
20230129:0510,0.0,0.0,0.0,-3.76,0.9,0.0
20230129:0610,0.0,0.0,0.0,-3.93,0.97,0.0
20230129:0710,0.0,1.81,2.31,-4.37,1.59,0.0
20230129:0810,1535.78,28.06,10.05,-4.21,1.93,0.0
20230129:0910,6019.25,77.84,16.3,-3.63,1.79,0.0
20230129:1010,11457.5,135.41,20.61,-2.32,1.59,0.0
20230129:1110,13532.63,156.89,22.54,-1.31,1.59,0.0
20230129:1210,25409.86,281.63,21.87,-0.73,1.79,0.0
20230129:1310,28331.9,309.57,18.68,-0.55,1.79,0.0
20230129:1410,12296.95,143.82,13.32,-0.49,1.79,0.0
20230129:1510,22520.92,248.7,6.25,-0.7,1.86,0.0
20230129:1610,0.0,0.0,0.0,-1.48,1.52,0.0
20230129:1710,0.0,0.0,0.0,-2.48,1.45,0.0
20230129:1810,0.0,0.0,0.0,-2.81,1.66,0.0
20230129:1910,0.0,0.0,0.0,-3.43,1.86,0.0
20230129:2010,0.0,0.0,0.0,-3.72,2.07,0.0
20230129:2110,0.0,0.0,0.0,-3.84,2.34,0.0
20230129:2210,0.0,0.0,0.0,-3.73,2.55,0.0
20230129:2310,0.0,0.0,0.0,-3.44,2.69,0.0
20230130:0010,0.0,0.0,0.0,-3.09,2.9,0.0
20230130:0110,0.0,0.0,0.0,-2.95,3.1,0.0
20230130:0210,0.0,0.0,0.0,-2.67,3.45,0.0
20230130:0310,0.0,0.0,0.0,-2.5,3.66,0.0
20230130:0410,0.0,0.0,0.0,-2.18,3.66,0.0
20230130:0510,0.0,0.0,0.0,-1.59,4.07,0.0
20230130:0610,0.0,0.0,0.0,-1.01,4.48,0.0
20230130:0710,0.0,4.53,2.5,-0.82,4.69,0.0
20230130:0810,5094.36,68.78,10.26,-0.33,4.97,0.0
20230130:0910,6600.24,85.08,16.54,0.43,4.14,0.0
20230130:1010,4304.04,60.54,20.86,0.96,4.07,0.0
20230130:1110,2950.88,45.41,22.8,1.1,4.55,0.0
20230130:1210,3535.08,52.03,22.14,1.17,5.52,0.0
20230130:1310,1822.01,32.16,18.96,1.62,5.59,0.0
20230130:1410,8146.7,101.68,13.59,1.86,5.31,0.0
20230130:1510,295.84,11.35,6.51,1.96,5.93,0.0
20230130:1610,0.0,0.0,0.0,1.37,5.45,0.0
20230130:1710,0.0,0.0,0.0,1.0,5.38,0.0
20230130:1810,0.0,0.0,0.0,0.87,5.38,0.0
20230130:1910,0.0,0.0,0.0,1.19,5.52,0.0
20230130:2010,0.0,0.0,0.0,0.92,5.38,0.0
20230130:2110,0.0,0.0,0.0,0.89,5.31,0.0
20230130:2210,0.0,0.0,0.0,1.09,5.17,0.0
20230130:2310,0.0,0.0,0.0,1.03,4.97,0.0
20230131:0010,0.0,0.0,0.0,1.02,5.03,0.0
20230131:0110,0.0,0.0,0.0,0.83,4.97,0.0
20230131:0210,0.0,0.0,0.0,0.83,5.03,0.0
20230131:0310,0.0,0.0,0.0,0.71,4.9,0.0
20230131:0410,0.0,0.0,0.0,0.59,4.83,0.0
20230131:0510,0.0,0.0,0.0,0.43,4.55,0.0
20230131:0610,0.0,0.0,0.0,0.31,4.28,0.0
20230131:0710,75.83,7.24,2.7,0.45,3.79,0.0
20230131:0810,4239.96,59.73,10.48,0.43,3.66,0.0
20230131:0910,9806.38,118.56,16.78,0.54,4.07,0.0
20230131:1010,7024.24,89.87,21.12,1.38,4.21,0.0
20230131:1110,15871.55,183.39,23.08,2.28,4.41,0.0
20230131:1210,9396.26,115.41,22.42,3.09,4.97,0.0
20230131:1310,2045.22,35.0,19.23,2.6,5.17,0.0
20230131:1410,3255.26,49.19,13.86,2.88,5.66,0.0
20230131:1510,10409.8,125.4,6.76,2.31,4.76,0.0
20230131:1610,0.0,0.0,0.0,2.06,4.83,0.0
20230131:1710,0.0,0.0,0.0,1.76,4.97,0.0
20230131:1810,0.0,0.0,0.0,1.58,4.9,0.0
20230131:1910,0.0,0.0,0.0,1.26,4.9,0.0
20230131:2010,0.0,0.0,0.0,1.44,4.97,0.0
20230131:2110,0.0,0.0,0.0,1.61,4.83,0.0
20230131:2210,0.0,0.0,0.0,1.8,4.9,0.0
20230131:2310,0.0,0.0,0.0,2.05,4.9,0.0
20230201:0010,0.0,0.0,0.0,2.15,4.83,0.0
20230201:0110,0.0,0.0,0.0,2.17,4.69,0.0
20230201:0210,0.0,0.0,0.0,2.19,4.83,0.0
20230201:0310,0.0,0.0,0.0,2.05,4.34,0.0
20230201:0410,0.0,0.0,0.0,1.97,4.28,0.0
20230201:0510,0.0,0.0,0.0,1.49,3.79,0.0
20230201:0610,0.0,0.0,0.0,1.33,4.07,0.0
20230201:0710,119.62,8.15,2.91,1.3,4.55,0.0
20230201:0810,5380.58,72.41,10.7,1.65,4.9,0.0
20230201:0910,3881.11,56.11,17.03,2.14,4.9,0.0
20230201:1010,7593.48,96.49,21.39,3.06,4.48,0.0
20230201:1110,23035.69,266.22,23.36,4.05,4.9,0.0
20230201:1210,4165.2,59.6,22.71,3.74,5.86,0.0
20230201:1310,14234.3,165.89,19.52,4.16,6.76,0.0
20230201:1410,1422.58,27.43,14.13,4.12,6.07,0.0
20230201:1510,12374.92,146.39,7.02,3.93,5.72,0.0
20230201:1610,0.0,0.0,0.0,3.43,6.0,0.0
20230201:1710,0.0,0.0,0.0,2.94,6.21,0.0
20230201:1810,0.0,0.0,0.0,2.65,6.14,0.0
20230201:1910,0.0,0.0,0.0,2.34,6.07,0.0
20230201:2010,0.0,0.0,0.0,2.06,5.93,0.0
20230201:2110,0.0,0.0,0.0,1.85,5.86,0.0
20230201:2210,0.0,0.0,0.0,1.72,5.72,0.0
20230201:2310,0.0,0.0,0.0,1.35,5.38,0.0
20230202:0010,0.0,0.0,0.0,1.11,5.31,0.0
20230202:0110,0.0,0.0,0.0,1.08,5.24,0.0
20230202:0210,0.0,0.0,0.0,1.11,5.1,0.0
20230202:0310,0.0,0.0,0.0,1.23,4.9,0.0
20230202:0410,0.0,0.0,0.0,1.13,4.76,0.0
20230202:0510,0.0,0.0,0.0,1.14,4.48,0.0
20230202:0610,0.0,0.0,0.0,0.98,4.14,0.0
20230202:0710,0.0,2.72,3.12,1.66,3.86,0.0
20230202:0810,1779.29,31.68,10.93,1.77,3.31,0.0
20230202:0910,3326.82,49.78,17.28,1.52,3.72,0.0
20230202:1010,5419.03,72.84,21.66,1.59,3.86,0.0
20230202:1110,5764.0,76.62,23.64,1.77,3.59,0.0
20230202:1210,4623.37,64.33,23.0,2.09,3.86,0.0
20230202:1310,2366.69,38.79,19.8,2.11,3.66,0.0
20230202:1410,1585.98,29.33,14.4,2.18,3.31,0.0
20230202:1510,411.18,13.24,7.28,2.52,3.66,0.0
20230202:1610,0.0,0.0,0.0,2.63,3.52,0.0
20230202:1710,0.0,0.0,0.0,2.66,2.83,0.0
20230202:1810,0.0,0.0,0.0,2.67,2.41,0.0
20230202:1910,0.0,0.0,0.0,2.45,2.07,0.0
20230202:2010,0.0,0.0,0.0,2.41,1.93,0.0
20230202:2110,0.0,0.0,0.0,2.56,2.07,0.0
20230202:2210,0.0,0.0,0.0,2.86,2.62,0.0
20230202:2310,0.0,0.0,0.0,3.21,3.45,0.0
20230203:0010,0.0,0.0,0.0,3.39,4.28,0.0
20230203:0110,0.0,0.0,0.0,3.34,4.55,0.0
20230203:0210,0.0,0.0,0.0,3.34,4.69,0.0
20230203:0310,0.0,0.0,0.0,3.33,4.76,0.0
20230203:0410,0.0,0.0,0.0,3.42,4.97,0.0
20230203:0510,0.0,0.0,0.0,3.54,4.97,0.0
20230203:0610,0.0,0.0,0.0,3.65,4.97,0.0
20230203:0710,0.0,4.53,3.34,3.77,5.45,0.0
20230203:0810,1331.8,26.25,11.17,3.94,5.66,0.0
20230203:0910,2507.66,40.73,17.54,4.12,6.0,0.0
20230203:1010,4068.01,58.65,21.94,4.36,6.28,0.0
20230203:1110,4320.06,61.49,23.93,4.48,6.28,0.0
20230203:1210,5093.29,70.0,23.29,4.43,6.55,0.0
20230203:1310,11246.04,135.15,20.09,4.47,6.9,0.0
20230203:1410,9464.62,116.44,14.68,4.52,6.9,0.0
20230203:1510,5875.07,78.39,7.54,4.67,6.97,0.0
20230203:1610,0.0,0.0,0.0,4.77,6.76,0.0
20230203:1710,0.0,0.0,0.0,4.86,6.55,0.0
20230203:1810,0.0,0.0,0.0,4.9,6.34,0.0
20230203:1910,0.0,0.0,0.0,5.18,6.62,0.0
20230203:2010,0.0,0.0,0.0,4.95,7.03,0.0
20230203:2110,0.0,0.0,0.0,4.61,6.41,0.0
20230203:2210,0.0,0.0,0.0,4.12,6.0,0.0
20230203:2310,0.0,0.0,0.0,3.61,5.86,0.0
20230204:0010,0.0,0.0,0.0,3.27,5.86,0.0
20230204:0110,0.0,0.0,0.0,3.06,5.86,0.0
20230204:0210,0.0,0.0,0.0,2.92,5.86,0.0
20230204:0310,0.0,0.0,0.0,2.91,5.66,0.0
20230204:0410,0.0,0.0,0.0,2.83,5.52,0.0
20230204:0510,0.0,0.0,0.0,2.09,5.03,0.0
20230204:0610,0.0,0.0,0.0,1.13,3.52,0.0
20230204:0710,0.0,4.53,3.56,0.89,2.9,0.0
20230204:0810,2546.11,40.73,11.41,0.83,2.62,0.0
20230204:0910,10979.04,131.23,17.8,1.25,2.83,0.0
20230204:1010,15148.51,177.99,22.22,1.51,2.41,0.0
20230204:1110,25348.98,291.71,24.23,2.05,2.14,0.0
20230204:1210,20461.81,231.55,23.59,2.67,2.07,0.0
20230204:1310,46357.61,508.99,20.38,3.09,2.07,0.0
20230204:1410,41231.21,449.72,14.96,3.14,2.14,0.0
20230204:1510,12293.75,145.43,7.81,2.93,2.14,0.0
20230204:1610,0.0,0.0,0.0,2.39,1.66,0.0
20230204:1710,0.0,0.0,0.0,1.84,1.52,0.0
20230204:1810,0.0,0.0,0.0,1.19,1.45,0.0
20230204:1910,0.0,0.0,0.0,0.12,1.17,0.0
20230204:2010,0.0,0.0,0.0,-1.01,1.31,0.0
20230204:2110,0.0,0.0,0.0,-1.95,1.24,0.0
20230204:2210,0.0,0.0,0.0,-2.19,1.17,0.0
20230204:2310,0.0,0.0,0.0,-2.19,0.97,0.0
20230205:0010,0.0,0.0,0.0,-1.98,0.83,0.0
20230205:0110,0.0,0.0,0.0,-1.42,0.69,0.0
20230205:0210,0.0,0.0,0.0,-1.52,0.55,0.0
20230205:0310,0.0,0.0,0.0,-1.7,0.41,0.0
20230205:0410,0.0,0.0,0.0,-1.84,0.41,0.0
20230205:0510,0.0,0.0,0.0,-1.99,0.41,0.0
20230205:0610,0.0,0.0,0.0,-2.06,0.21,0.0
20230205:0710,510.5,14.48,3.79,-4.18,0.97,0.0
20230205:0810,3967.62,56.11,11.66,-2.97,0.83,0.0
20230205:0910,9242.47,112.53,18.07,-1.37,1.38,0.0
20230205:1010,17224.7,206.68,22.51,-0.26,1.52,0.0
20230205:1110,21043.87,239.36,24.53,0.69,1.03,0.0
20230205:1210,11359.25,135.51,23.89,1.01,1.03,0.0
20230205:1310,24817.12,275.01,20.68,1.17,1.17,0.0
20230205:1410,15633.38,179.22,15.24,1.29,1.24,0.0
20230205:1510,14554.7,167.71,8.08,0.91,1.17,0.0
20230205:1610,0.0,0.0,0.0,-0.17,1.66,0.0
20230205:1710,0.0,0.0,0.0,-1.28,1.79,0.0
20230205:1810,0.0,0.0,0.0,-2.07,1.79,0.0
20230205:1910,0.0,0.0,0.0,-2.0,1.66,0.0
20230205:2010,0.0,0.0,0.0,-1.94,1.66,0.0
20230205:2110,0.0,0.0,0.0,-2.34,1.59,0.0
20230205:2210,0.0,0.0,0.0,-3.1,1.45,0.0
20230205:2310,0.0,0.0,0.0,-3.5,1.38,0.0
20230206:0010,0.0,0.0,0.0,-3.83,1.31,0.0
20230206:0110,0.0,0.0,0.0,-4.1,1.24,0.0
20230206:0210,0.0,0.0,0.0,-4.21,1.24,0.0
20230206:0310,0.0,0.0,0.0,-4.0,1.03,0.0
20230206:0410,0.0,0.0,0.0,-3.7,0.83,0.0
20230206:0510,0.0,0.0,0.0,-3.95,0.97,0.0
20230206:0610,0.0,0.0,0.0,-4.03,0.97,0.0
