Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	142.4
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230119:0410,0.0,0.0,0.0,-2.8,1.59,0.0
20230119:0510,0.0,0.0,0.0,-2.95,1.72,0.0
20230119:0610,0.0,0.0,0.0,-2.58,1.72,0.0
20230119:0710,0.0,0.0,0.0,-2.41,1.93,0.0
20230119:0810,10836.64,100.42,8.25,-2.03,2.41,0.0
20230119:0910,21362.85,179.33,14.29,-1.57,3.31,0.0
20230119:1010,22217.25,186.45,18.39,-0.9,3.24,0.0
20230119:1110,38462.24,308.87,20.16,-0.28,3.17,0.0
20230119:1210,10010.72,94.6,19.4,0.17,3.24,0.0
20230119:1310,3075.84,37.84,16.21,0.33,3.03,0.0
20230119:1410,4952.67,53.92,10.9,0.27,2.55,0.0
20230119:1510,18321.18,166.57,3.91,-0.03,2.21,0.0
20230119:1610,0.0,0.0,0.0,-0.68,2.0,0.0
20230119:1710,0.0,0.0,0.0,-1.03,1.86,0.0
20230119:1810,0.0,0.0,0.0,-1.43,1.72,0.0
20230119:1910,0.0,0.0,0.0,-1.45,1.45,0.0
20230119:2010,0.0,0.0,0.0,-1.56,1.38,0.0
20230119:2110,0.0,0.0,0.0,-1.58,1.24,0.0
20230119:2210,0.0,0.0,0.0,-1.43,1.1,0.0
20230119:2310,0.0,0.0,0.0,-1.52,1.03,0.0
20230120:0010,0.0,0.0,0.0,-1.58,0.83,0.0
20230120:0110,0.0,0.0,0.0,-1.39,1.03,0.0
20230120:0210,0.0,0.0,0.0,-1.37,1.17,0.0
20230120:0310,0.0,0.0,0.0,-1.4,1.31,0.0
20230120:0410,0.0,0.0,0.0,-1.44,1.38,0.0
20230120:0510,0.0,0.0,0.0,-1.47,1.24,0.0
20230120:0610,0.0,0.0,0.0,-1.52,1.17,0.0
20230120:0710,0.0,0.0,0.0,-1.42,0.9,0.0
20230120:0810,12337.54,112.59,8.4,-1.27,1.31,0.0
20230120:0910,38702.9,311.49,14.47,-0.94,1.93,0.0
20230120:1010,11703.86,107.66,18.58,-0.34,2.28,0.0
20230120:1110,20724.9,176.64,20.37,0.13,2.28,0.0
20230120:1210,17550.8,152.84,19.62,0.58,2.28,0.0
20230120:1310,8653.65,84.19,16.44,0.92,2.41,0.0
20230120:1410,24069.87,202.6,11.12,0.84,2.28,0.0
20230120:1510,6548.98,69.27,4.13,0.52,2.14,0.0
20230120:1610,0.0,0.0,0.0,-0.09,2.0,0.0
20230120:1710,0.0,0.0,0.0,-0.46,2.0,0.0
20230120:1810,0.0,0.0,0.0,-0.65,2.07,0.0
20230120:1910,0.0,0.0,0.0,-1.96,1.93,0.0
20230120:2010,0.0,0.0,0.0,-2.35,2.0,0.0
20230120:2110,0.0,0.0,0.0,-2.57,2.07,0.0
20230120:2210,0.0,0.0,0.0,-2.72,2.07,0.0
20230120:2310,0.0,0.0,0.0,-2.83,2.07,0.0
20230121:0010,0.0,0.0,0.0,-2.79,2.14,0.0
20230121:0110,0.0,0.0,0.0,-2.78,2.14,0.0
20230121:0210,0.0,0.0,0.0,-2.62,2.14,0.0
20230121:0310,0.0,0.0,0.0,-2.49,2.28,0.0
20230121:0410,0.0,0.0,0.0,-2.33,2.48,0.0
20230121:0510,0.0,0.0,0.0,-2.27,2.69,0.0
20230121:0610,0.0,0.0,0.0,-2.29,2.97,0.0
20230121:0710,0.0,0.0,0.0,-2.28,3.1,0.0
20230121:0810,6429.36,65.45,8.56,-2.31,3.1,0.0
20230121:0910,25318.72,208.19,14.65,-2.19,3.45,0.0
20230121:1010,34791.17,278.52,18.78,-1.91,3.93,0.0
20230121:1110,57290.37,448.46,20.58,-1.22,4.55,0.0
20230121:1210,65810.16,515.25,19.85,-0.85,4.41,0.0
20230121:1310,20032.83,169.82,16.67,-0.67,4.48,0.0
20230121:1410,9624.82,90.9,11.35,-0.83,4.07,0.0
20230121:1510,5869.73,62.89,4.35,-1.03,3.31,0.0
20230121:1610,0.0,0.0,0.0,-1.36,3.1,0.0
20230121:1710,0.0,0.0,0.0,-1.51,2.83,0.0
20230121:1810,0.0,0.0,0.0,-1.47,2.69,0.0
20230121:1910,0.0,0.0,0.0,-1.6,2.62,0.0
20230121:2010,0.0,0.0,0.0,-1.62,2.48,0.0
20230121:2110,0.0,0.0,0.0,-1.58,2.28,0.0
20230121:2210,0.0,0.0,0.0,-1.51,2.14,0.0
20230121:2310,0.0,0.0,0.0,-1.43,1.86,0.0
20230122:0010,0.0,0.0,0.0,-1.53,1.59,0.0
20230122:0110,0.0,0.0,0.0,-1.89,1.45,0.0
20230122:0210,0.0,0.0,0.0,-1.93,1.52,0.0
20230122:0310,0.0,0.0,0.0,-1.94,1.38,0.0
20230122:0410,0.0,0.0,0.0,-2.21,1.24,0.0
20230122:0510,0.0,0.0,0.0,-2.33,1.17,0.0
20230122:0610,0.0,0.0,0.0,-2.36,1.17,0.0
20230122:0710,0.0,0.0,0.0,-1.95,1.17,0.0
20230122:0810,9619.12,91.22,8.72,-1.41,1.31,0.0
20230122:0910,6128.9,63.38,14.83,-0.95,1.59,0.0
20230122:1010,11078.72,102.86,18.99,-0.36,1.66,0.0
20230122:1110,4059.82,46.35,20.81,-0.07,1.31,0.0
20230122:1210,5174.82,55.81,20.08,0.24,1.38,0.0
20230122:1310,20373.17,174.07,16.9,0.41,1.66,0.0
20230122:1410,3830.56,44.46,11.58,0.47,1.72,0.0
20230122:1510,17134.99,156.31,4.57,0.06,1.03,0.0
20230122:1610,0.0,0.0,0.0,-0.58,1.1,0.0
20230122:1710,0.0,0.0,0.0,-0.86,1.1,0.0
20230122:1810,0.0,0.0,0.0,-1.24,1.1,0.0
20230122:1910,0.0,0.0,0.0,-1.42,1.31,0.0
20230122:2010,0.0,0.0,0.0,-1.54,1.38,0.0
20230122:2110,0.0,0.0,0.0,-1.78,1.52,0.0
20230122:2210,0.0,0.0,0.0,-2.14,1.45,0.0
20230122:2310,0.0,0.0,0.0,-2.15,1.52,0.0
20230123:0010,0.0,0.0,0.0,-2.61,1.86,0.0
20230123:0110,0.0,0.0,0.0,-2.9,1.86,0.0
20230123:0210,0.0,0.0,0.0,-2.76,1.93,0.0
20230123:0310,0.0,0.0,0.0,-2.77,2.07,0.0
20230123:0410,0.0,0.0,0.0,-2.53,2.34,0.0
20230123:0510,0.0,0.0,0.0,-2.26,2.48,0.0
20230123:0610,0.0,0.0,0.0,-1.94,2.62,0.0
20230123:0710,0.0,0.0,0.0,-1.86,2.55,0.0
20230123:0810,14650.11,129.96,8.89,-1.39,3.31,0.0
20230123:0910,42490.74,339.13,15.02,-0.55,3.24,0.0
20230123:1010,55205.63,437.73,19.2,0.3,3.31,0.0
20230123:1110,20474.27,175.12,21.04,1.14,3.52,0.0
20230123:1210,33784.4,275.4,20.32,1.55,3.72,0.0
20230123:1310,58298.56,464.07,17.14,1.64,3.66,0.0
20230123:1410,4925.62,53.92,11.82,1.54,3.59,0.0
20230123:1510,6439.33,68.06,4.8,1.25,3.52,0.0
20230123:1610,0.0,0.0,0.0,0.69,3.45,0.0
20230123:1710,0.0,0.0,0.0,0.64,3.59,0.0
20230123:1810,0.0,0.0,0.0,0.46,3.59,0.0
20230123:1910,0.0,0.0,0.0,0.32,3.86,0.0
20230123:2010,0.0,0.0,0.0,0.34,3.93,0.0
20230123:2110,0.0,0.0,0.0,0.37,4.0,0.0
20230123:2210,0.0,0.0,0.0,0.22,3.86,0.0
20230123:2310,0.0,0.0,0.0,0.04,3.52,0.0
20230124:0010,0.0,0.0,0.0,0.1,3.17,0.0
20230124:0110,0.0,0.0,0.0,0.06,2.97,0.0
20230124:0210,0.0,0.0,0.0,0.06,3.03,0.0
20230124:0310,0.0,0.0,0.0,0.11,3.17,0.0
20230124:0410,0.0,0.0,0.0,0.0,3.24,0.0
20230124:0510,0.0,0.0,0.0,-0.15,3.17,0.0
20230124:0610,0.0,0.0,0.0,-0.08,3.17,0.0
20230124:0710,0.0,0.0,0.0,-0.06,2.69,0.0
20230124:0810,7426.16,74.14,9.07,0.1,2.48,0.0
20230124:0910,8193.7,80.35,15.22,0.73,2.9,0.0
20230124:1010,9117.87,87.98,19.42,1.31,2.9,0.0
20230124:1110,7327.9,73.79,21.27,1.84,2.9,0.0
20230124:1210,6725.55,69.06,20.57,2.44,2.97,0.0
20230124:1310,6144.56,64.33,17.39,2.63,3.03,0.0
20230124:1410,5463.89,58.65,12.06,2.52,3.03,0.0
20230124:1510,2604.5,34.24,5.04,2.15,2.76,0.0
20230124:1610,0.0,0.0,0.0,1.55,2.62,0.0
20230124:1710,0.0,0.0,0.0,1.03,2.76,0.0
20230124:1810,0.0,0.0,0.0,0.69,2.76,0.0
20230124:1910,0.0,0.0,0.0,0.22,2.28,0.0
20230124:2010,0.0,0.0,0.0,0.08,2.21,0.0
20230124:2110,0.0,0.0,0.0,-0.04,2.14,0.0
20230124:2210,0.0,0.0,0.0,0.02,2.0,0.0
20230124:2310,0.0,0.0,0.0,-0.18,1.86,0.0
20230125:0010,0.0,0.0,0.0,-0.27,1.86,0.0
20230125:0110,0.0,0.0,0.0,-0.32,1.86,0.0
20230125:0210,0.0,0.0,0.0,-0.42,1.86,0.0
20230125:0310,0.0,0.0,0.0,-0.47,1.86,0.0
20230125:0410,0.0,0.0,0.0,-0.45,1.93,0.0
20230125:0510,0.0,0.0,0.0,-0.49,1.93,0.0
20230125:0610,0.0,0.0,0.0,-0.57,2.0,0.0
20230125:0710,0.0,0.95,1.59,-1.01,1.31,0.0
20230125:0810,3960.14,45.41,9.25,-0.56,1.72,0.0
20230125:0910,5179.09,55.81,15.42,0.11,1.59,0.0
20230125:1010,4712.02,52.03,19.65,0.77,1.52,0.0
20230125:1110,5023.87,54.87,21.51,1.73,1.31,0.0
20230125:1210,5124.98,55.81,20.82,2.17,1.1,0.0
20230125:1310,5002.51,54.87,17.64,2.51,0.97,0.0
20230125:1410,3463.17,41.62,12.31,2.54,1.03,0.0
20230125:1510,2779.65,35.83,5.27,2.14,1.1,0.0
20230125:1610,0.0,0.0,0.0,1.12,1.45,0.0
20230125:1710,0.0,0.0,0.0,0.25,1.38,0.0
20230125:1810,0.0,0.0,0.0,-0.16,1.17,0.0
20230125:1910,0.0,0.0,0.0,-1.36,1.1,0.0
20230125:2010,0.0,0.0,0.0,-1.83,1.03,0.0
20230125:2110,0.0,0.0,0.0,-1.87,0.83,0.0
20230125:2210,0.0,0.0,0.0,-1.76,0.76,0.0
20230125:2310,0.0,0.0,0.0,-1.57,0.83,0.0
20230126:0010,0.0,0.0,0.0,-1.49,0.83,0.0
20230126:0110,0.0,0.0,0.0,-1.72,0.83,0.0
20230126:0210,0.0,0.0,0.0,-1.94,0.83,0.0
20230126:0310,0.0,0.0,0.0,-2.11,0.83,0.0
20230126:0410,0.0,0.0,0.0,-2.11,0.76,0.0
20230126:0510,0.0,0.0,0.0,-1.94,0.76,0.0
20230126:0610,0.0,0.0,0.0,-1.72,0.83,0.0
20230126:0710,0.0,0.95,1.76,-1.7,0.9,0.0
20230126:0810,3209.7,38.79,9.44,-1.48,1.17,0.0
20230126:0910,17512.35,151.68,15.64,-0.98,1.17,0.0
20230126:1010,7053.07,70.95,19.88,-0.71,1.38,0.0
20230126:1110,5993.62,62.43,21.76,-0.32,1.52,0.0
20230126:1210,5069.44,54.87,21.07,-0.02,1.45,0.0
20230126:1310,4951.25,53.92,17.89,0.11,1.31,0.0
20230126:1410,2445.01,32.16,12.56,0.05,1.03,0.0
20230126:1510,2299.76,30.99,5.51,-0.13,0.97,0.0
20230126:1610,0.0,0.0,0.0,-0.56,1.24,0.0
20230126:1710,0.0,0.0,0.0,-0.87,1.45,0.0
20230126:1810,0.0,0.0,0.0,-1.11,1.52,0.0
20230126:1910,0.0,0.0,0.0,-1.48,1.38,0.0
20230126:2010,0.0,0.0,0.0,-1.62,1.59,0.0
20230126:2110,0.0,0.0,0.0,-1.74,1.59,0.0
20230126:2210,0.0,0.0,0.0,-1.79,1.31,0.0
20230126:2310,0.0,0.0,0.0,-1.92,1.1,0.0
20230127:0010,0.0,0.0,0.0,-1.95,1.17,0.0
20230127:0110,0.0,0.0,0.0,-2.08,1.24,0.0
20230127:0210,0.0,0.0,0.0,-2.15,1.24,0.0
20230127:0310,0.0,0.0,0.0,-2.14,1.31,0.0
20230127:0410,0.0,0.0,0.0,-2.26,1.38,0.0
20230127:0510,0.0,0.0,0.0,-2.26,1.45,0.0
20230127:0610,0.0,0.0,0.0,-2.47,1.45,0.0
20230127:0710,0.0,4.73,1.94,-2.24,1.52,0.0
20230127:0810,9687.47,91.48,9.64,-1.85,1.72,0.0
20230127:0910,11263.84,103.81,15.85,-1.15,2.07,0.0
20230127:1010,12054.16,110.33,20.11,-0.58,2.0,0.0
20230127:1110,4395.89,49.19,22.01,-0.06,2.0,0.0
20230127:1210,10479.22,98.38,21.33,0.1,2.0,0.0
20230127:1310,17439.73,151.58,18.15,-0.06,2.0,0.0
20230127:1410,3951.6,45.41,12.81,-0.07,2.14,0.0
20230127:1510,1641.87,24.6,5.76,-0.25,2.07,0.0
20230127:1610,0.0,0.0,0.0,-0.8,1.72,0.0
20230127:1710,0.0,0.0,0.0,-0.91,1.79,0.0
20230127:1810,0.0,0.0,0.0,-0.98,1.86,0.0
20230127:1910,0.0,0.0,0.0,-1.44,1.93,0.0
20230127:2010,0.0,0.0,0.0,-1.45,1.93,0.0
20230127:2110,0.0,0.0,0.0,-1.5,1.79,0.0
20230127:2210,0.0,0.0,0.0,-1.46,1.66,0.0
20230127:2310,0.0,0.0,0.0,-1.37,1.52,0.0
20230128:0010,0.0,0.0,0.0,-1.45,1.59,0.0
20230128:0110,0.0,0.0,0.0,-1.46,1.59,0.0
20230128:0210,0.0,0.0,0.0,-1.52,1.59,0.0
20230128:0310,0.0,0.0,0.0,-1.71,1.66,0.0
20230128:0410,0.0,0.0,0.0,-1.73,1.66,0.0
20230128:0510,0.0,0.0,0.0,-1.81,1.59,0.0
20230128:0610,0.0,0.0,0.0,-1.87,1.52,0.0
20230128:0710,0.0,1.89,2.12,-1.45,1.79,0.0
20230128:0810,7901.78,77.61,9.84,-1.01,2.28,0.0
20230128:0910,15280.94,134.74,16.08,-0.62,2.14,0.0
20230128:1010,8576.75,83.25,20.36,-0.19,2.0,0.0
20230128:1110,7974.4,78.52,22.27,0.0,1.86,0.0
20230128:1210,12153.84,111.63,21.6,0.37,1.86,0.0
20230128:1310,16408.75,144.03,18.42,0.34,2.0,0.0
20230128:1410,6214.34,64.33,13.06,0.15,2.0,0.0
20230128:1510,5174.82,56.44,6.0,-0.07,1.93,0.0
20230128:1610,0.0,0.0,0.0,-0.58,1.86,0.0
20230128:1710,0.0,0.0,0.0,-1.03,1.86,0.0
20230128:1810,0.0,0.0,0.0,-1.77,1.45,0.0
20230128:1910,0.0,0.0,0.0,-2.16,1.31,0.0
20230128:2010,0.0,0.0,0.0,-2.07,1.24,0.0
20230128:2110,0.0,0.0,0.0,-2.39,1.24,0.0
20230128:2210,0.0,0.0,0.0,-2.63,1.38,0.0
20230128:2310,0.0,0.0,0.0,-2.63,1.17,0.0
20230129:0010,0.0,0.0,0.0,-2.57,0.97,0.0
20230129:0110,0.0,0.0,0.0,-3.05,0.76,0.0
20230129:0210,0.0,0.0,0.0,-3.34,0.83,0.0
20230129:0310,0.0,0.0,0.0,-3.63,0.97,0.0
20230129:0410,0.0,0.0,0.0,-3.48,0.76,0.0
20230129:0510,0.0,0.0,0.0,-3.76,0.9,0.0
20230129:0610,0.0,0.0,0.0,-3.93,0.97,0.0
20230129:0710,0.0,1.89,2.31,-4.37,1.59,0.0
20230129:0810,2187.26,29.33,10.05,-4.21,1.93,0.0
20230129:0910,8474.22,81.35,16.3,-3.63,1.79,0.0
20230129:1010,17157.78,148.44,20.61,-2.32,1.59,0.0
20230129:1110,19709.58,168.53,22.54,-1.31,1.59,0.0
20230129:1210,50233.02,401.09,21.87,-0.73,1.79,0.0
20230129:1310,49596.5,396.3,18.68,-0.55,1.79,0.0
20230129:1410,17231.82,149.7,13.32,-0.49,1.79,0.0
20230129:1510,23639.82,205.09,6.25,-0.7,1.86,0.0
20230129:1610,0.0,0.0,0.0,-1.48,1.52,0.0
20230129:1710,0.0,0.0,0.0,-2.48,1.45,0.0
20230129:1810,0.0,0.0,0.0,-2.81,1.66,0.0
20230129:1910,0.0,0.0,0.0,-3.43,1.86,0.0
20230129:2010,0.0,0.0,0.0,-3.72,2.07,0.0
20230129:2110,0.0,0.0,0.0,-3.84,2.34,0.0
20230129:2210,0.0,0.0,0.0,-3.73,2.55,0.0
20230129:2310,0.0,0.0,0.0,-3.44,2.69,0.0
20230130:0010,0.0,0.0,0.0,-3.09,2.9,0.0
20230130:0110,0.0,0.0,0.0,-2.95,3.1,0.0
20230130:0210,0.0,0.0,0.0,-2.67,3.45,0.0
20230130:0310,0.0,0.0,0.0,-2.5,3.66,0.0
20230130:0410,0.0,0.0,0.0,-2.18,3.66,0.0
20230130:0510,0.0,0.0,0.0,-1.59,4.07,0.0
20230130:0610,0.0,0.0,0.0,-1.01,4.48,0.0
20230130:0710,0.0,4.73,2.5,-0.82,4.69,0.0
20230130:0810,20693.57,176.15,10.26,-0.33,4.97,0.0
20230130:0910,9627.66,91.55,16.54,0.43,4.14,0.0
20230130:1010,5738.72,60.54,20.86,0.96,4.07,0.0
20230130:1110,3934.51,45.41,22.8,1.1,4.55,0.0
20230130:1210,4713.44,52.03,22.14,1.17,5.52,0.0
20230130:1310,2429.34,32.16,18.96,1.62,5.59,0.0
20230130:1410,11118.59,103.51,13.59,1.86,5.31,0.0
20230130:1510,394.45,11.35,6.51,1.96,5.93,0.0
20230130:1610,0.0,0.0,0.0,1.37,5.45,0.0
20230130:1710,0.0,0.0,0.0,1.0,5.38,0.0
20230130:1810,0.0,0.0,0.0,0.87,5.38,0.0
20230130:1910,0.0,0.0,0.0,1.19,5.52,0.0
20230130:2010,0.0,0.0,0.0,0.92,5.38,0.0
20230130:2110,0.0,0.0,0.0,0.89,5.31,0.0
20230130:2210,0.0,0.0,0.0,1.09,5.17,0.0
20230130:2310,0.0,0.0,0.0,1.03,4.97,0.0
20230131:0010,0.0,0.0,0.0,1.02,5.03,0.0
20230131:0110,0.0,0.0,0.0,0.83,4.97,0.0
20230131:0210,0.0,0.0,0.0,0.83,5.03,0.0
20230131:0310,0.0,0.0,0.0,0.71,4.9,0.0
20230131:0410,0.0,0.0,0.0,0.59,4.83,0.0
20230131:0510,0.0,0.0,0.0,0.43,4.55,0.0
20230131:0610,0.0,0.0,0.0,0.31,4.28,0.0
20230131:0710,122.46,7.57,2.7,0.45,3.79,0.0
20230131:0810,7172.69,72.09,10.48,0.43,3.66,0.0
20230131:0910,38768.4,311.6,16.78,0.54,4.07,0.0
20230131:1010,9365.65,89.87,21.12,1.38,4.21,0.0
20230131:1110,25630.58,214.82,23.08,2.28,4.41,0.0
20230131:1210,12528.35,115.41,22.42,3.09,4.97,0.0
20230131:1310,2726.96,35.0,19.23,2.6,5.17,0.0
20230131:1410,4340.35,49.19,13.86,2.88,5.66,0.0
20230131:1510,11447.54,108.46,6.76,2.31,4.76,0.0
20230131:1610,0.0,0.0,0.0,2.06,4.83,0.0
20230131:1710,0.0,0.0,0.0,1.76,4.97,0.0
20230131:1810,0.0,0.0,0.0,1.58,4.9,0.0
20230131:1910,0.0,0.0,0.0,1.26,4.9,0.0
20230131:2010,0.0,0.0,0.0,1.44,4.97,0.0
20230131:2110,0.0,0.0,0.0,1.61,4.83,0.0
20230131:2210,0.0,0.0,0.0,1.8,4.9,0.0
20230131:2310,0.0,0.0,0.0,2.05,4.9,0.0
20230201:0010,0.0,0.0,0.0,2.15,4.83,0.0
20230201:0110,0.0,0.0,0.0,2.17,4.69,0.0
20230201:0210,0.0,0.0,0.0,2.19,4.83,0.0
20230201:0310,0.0,0.0,0.0,2.05,4.34,0.0
20230201:0410,0.0,0.0,0.0,1.97,4.28,0.0
20230201:0510,0.0,0.0,0.0,1.49,3.79,0.0
20230201:0610,0.0,0.0,0.0,1.33,4.07,0.0
20230201:0710,185.12,8.51,2.91,1.3,4.55,0.0
20230201:0810,15464.64,137.41,10.7,1.65,4.9,0.0
20230201:0910,5480.98,58.65,17.03,2.14,4.9,0.0
20230201:1010,10124.64,96.49,21.39,3.06,4.48,0.0
20230201:1110,57193.54,458.35,23.36,4.05,4.9,0.0
20230201:1210,5553.6,59.6,22.71,3.74,5.86,0.0
20230201:1310,20720.62,178.31,19.52,4.16,6.76,0.0
20230201:1410,1896.77,27.43,14.13,4.12,6.07,0.0
20230201:1510,13509.49,125.57,7.02,3.93,5.72,0.0
20230201:1610,0.0,0.0,0.0,3.43,6.0,0.0
20230201:1710,0.0,0.0,0.0,2.94,6.21,0.0
20230201:1810,0.0,0.0,0.0,2.65,6.14,0.0
20230201:1910,0.0,0.0,0.0,2.34,6.07,0.0
20230201:2010,0.0,0.0,0.0,2.06,5.93,0.0
20230201:2110,0.0,0.0,0.0,1.85,5.86,0.0
20230201:2210,0.0,0.0,0.0,1.72,5.72,0.0
20230201:2310,0.0,0.0,0.0,1.35,5.38,0.0
20230202:0010,0.0,0.0,0.0,1.11,5.31,0.0
20230202:0110,0.0,0.0,0.0,1.08,5.24,0.0
20230202:0210,0.0,0.0,0.0,1.11,5.1,0.0
20230202:0310,0.0,0.0,0.0,1.23,4.9,0.0
20230202:0410,0.0,0.0,0.0,1.13,4.76,0.0
20230202:0510,0.0,0.0,0.0,1.14,4.48,0.0
20230202:0610,0.0,0.0,0.0,0.98,4.14,0.0
20230202:0710,0.0,2.84,3.12,1.66,3.86,0.0
20230202:0810,2529.02,33.11,10.93,1.77,3.31,0.0
20230202:0910,4702.05,52.03,17.28,1.52,3.72,0.0
20230202:1010,7225.38,72.84,21.66,1.59,3.86,0.0
20230202:1110,7685.33,76.62,23.64,1.77,3.59,0.0
20230202:1210,6164.5,64.33,23.0,2.09,3.86,0.0
20230202:1310,3155.58,38.79,19.8,2.11,3.66,0.0
20230202:1410,2114.64,29.33,14.4,2.18,3.31,0.0
20230202:1510,548.24,13.24,7.28,2.52,3.66,0.0
20230202:1610,0.0,0.0,0.0,2.63,3.52,0.0
20230202:1710,0.0,0.0,0.0,2.66,2.83,0.0
20230202:1810,0.0,0.0,0.0,2.67,2.41,0.0
20230202:1910,0.0,0.0,0.0,2.45,2.07,0.0
20230202:2010,0.0,0.0,0.0,2.41,1.93,0.0
20230202:2110,0.0,0.0,0.0,2.56,2.07,0.0
20230202:2210,0.0,0.0,0.0,2.86,2.62,0.0
20230202:2310,0.0,0.0,0.0,3.21,3.45,0.0
20230203:0010,0.0,0.0,0.0,3.39,4.28,0.0
20230203:0110,0.0,0.0,0.0,3.34,4.55,0.0
20230203:0210,0.0,0.0,0.0,3.34,4.69,0.0
20230203:0310,0.0,0.0,0.0,3.33,4.76,0.0
20230203:0410,0.0,0.0,0.0,3.42,4.97,0.0
20230203:0510,0.0,0.0,0.0,3.54,4.97,0.0
20230203:0610,0.0,0.0,0.0,3.65,4.97,0.0
20230203:0710,0.0,4.73,3.34,3.77,5.45,0.0
20230203:0810,1898.19,27.43,11.17,3.94,5.66,0.0
20230203:0910,3552.88,42.57,17.54,4.12,6.0,0.0
20230203:1010,5424.02,58.65,21.94,4.36,6.28,0.0
20230203:1110,5760.08,61.49,23.93,4.48,6.28,0.0
20230203:1210,6791.06,70.0,23.29,4.43,6.55,0.0
20230203:1310,15532.99,139.03,20.09,4.47,6.9,0.0
20230203:1410,12911.41,118.54,14.68,4.52,6.9,0.0
20230203:1510,6887.89,71.51,7.54,4.67,6.97,0.0
20230203:1610,0.0,0.0,0.0,4.77,6.76,0.0
20230203:1710,0.0,0.0,0.0,4.86,6.55,0.0
20230203:1810,0.0,0.0,0.0,4.9,6.34,0.0
20230203:1910,0.0,0.0,0.0,5.18,6.62,0.0
20230203:2010,0.0,0.0,0.0,4.95,7.03,0.0
20230203:2110,0.0,0.0,0.0,4.61,6.41,0.0
20230203:2210,0.0,0.0,0.0,4.12,6.0,0.0
20230203:2310,0.0,0.0,0.0,3.61,5.86,0.0
20230204:0010,0.0,0.0,0.0,3.27,5.86,0.0
20230204:0110,0.0,0.0,0.0,3.06,5.86,0.0
20230204:0210,0.0,0.0,0.0,2.92,5.86,0.0
20230204:0310,0.0,0.0,0.0,2.91,5.66,0.0
20230204:0410,0.0,0.0,0.0,2.83,5.52,0.0
20230204:0510,0.0,0.0,0.0,2.09,5.03,0.0
20230204:0610,0.0,0.0,0.0,1.13,3.52,0.0
20230204:0710,0.0,4.73,3.56,0.89,2.9,0.0
20230204:0810,51836.45,420.98,11.41,0.83,2.62,0.0
20230204:0910,28256.43,234.03,17.8,1.25,2.83,0.0
20230204:1010,27635.57,230.26,22.22,1.51,2.41,0.0
20230204:1110,65801.62,530.48,24.23,2.05,2.14,0.0
20230204:1210,33713.2,278.33,23.59,2.67,2.07,0.0
20230204:1310,85693.47,700.89,20.38,3.09,2.07,0.0
20230204:1410,59995.97,487.88,14.96,3.14,2.14,0.0
20230204:1510,13580.69,125.7,7.81,2.93,2.14,0.0
20230204:1610,0.0,0.0,0.0,2.39,1.66,0.0
20230204:1710,0.0,0.0,0.0,1.84,1.52,0.0
20230204:1810,0.0,0.0,0.0,1.19,1.45,0.0
20230204:1910,0.0,0.0,0.0,0.12,1.17,0.0
20230204:2010,0.0,0.0,0.0,-1.01,1.31,0.0
20230204:2110,0.0,0.0,0.0,-1.95,1.24,0.0
20230204:2210,0.0,0.0,0.0,-2.19,1.17,0.0
20230204:2310,0.0,0.0,0.0,-2.19,0.97,0.0
20230205:0010,0.0,0.0,0.0,-1.98,0.83,0.0
20230205:0110,0.0,0.0,0.0,-1.42,0.69,0.0
20230205:0210,0.0,0.0,0.0,-1.52,0.55,0.0
20230205:0310,0.0,0.0,0.0,-1.7,0.41,0.0
20230205:0410,0.0,0.0,0.0,-1.84,0.41,0.0
20230205:0510,0.0,0.0,0.0,-1.99,0.41,0.0
20230205:0610,0.0,0.0,0.0,-2.06,0.21,0.0
20230205:0710,1167.68,20.09,3.79,-4.18,0.97,0.0
20230205:0810,45602.18,368.69,11.66,-2.97,0.83,0.0
20230205:0910,44336.24,355.45,18.07,-1.37,1.38,0.0
20230205:1010,48007.31,385.55,22.51,-0.26,1.52,0.0
20230205:1110,39893.36,325.23,24.53,0.69,1.03,0.0
20230205:1210,15298.03,136.6,23.89,1.01,1.03,0.0
20230205:1310,40118.35,326.9,20.68,1.17,1.17,0.0
20230205:1410,21741.63,185.63,15.24,1.29,1.24,0.0
20230205:1510,15926.02,143.48,8.08,0.91,1.17,0.0
20230205:1610,0.0,0.0,0.0,-0.17,1.66,0.0
20230205:1710,0.0,0.0,0.0,-1.28,1.79,0.0
20230205:1810,0.0,0.0,0.0,-2.07,1.79,0.0
20230205:1910,0.0,0.0,0.0,-2.0,1.66,0.0
20230205:2010,0.0,0.0,0.0,-1.94,1.66,0.0
20230205:2110,0.0,0.0,0.0,-2.34,1.59,0.0
20230205:2210,0.0,0.0,0.0,-3.1,1.45,0.0
20230205:2310,0.0,0.0,0.0,-3.5,1.38,0.0
20230206:0010,0.0,0.0,0.0,-3.83,1.31,0.0
20230206:0110,0.0,0.0,0.0,-4.1,1.24,0.0
20230206:0210,0.0,0.0,0.0,-4.21,1.24,0.0
20230206:0310,0.0,0.0,0.0,-4.0,1.03,0.0
20230206:0410,0.0,0.0,0.0,-3.7,0.83,0.0
20230206:0510,0.0,0.0,0.0,-3.95,0.97,0.0
